"liveness","loudness","danceability","song_duration_ms","time_signature","audio_valence","energy","tempo","acousticness","speechiness","key","instrumentalness","audio_mode","song_popularity","time_signature_cat"
"mig",-5.808,0.496,194520,4,0.901,0.77,"ràpid","no_acustic",0.0531,0,"sense_veu",0,54,"4"
"mig",-10.971,0.674,161533,4,0.448,0.537,"mitjà","acustic",0.0576,1,"sense_veu",0,76,"4"
"gravada",-14.653,0.713,270883,4,0.337,0.237,"lent","acustic",0.032,0,"molta_veu",1,54,"4"
"mig",-4.78,0.436,191605,5,0.447,0.767,"mitjà","acustic",0.029,9,"sense_veu",1,48,"5"
"en_viu",-2.825,0.528,188919,4,0.421,0.942,"mitjà","no_acustic",0.0512,3,"sense_veu",1,65,"4"
"gravada",-0.757,0.82,261702,4,0.432,0.968,"ràpid","no_acustic",0.0476,5,"sense_veu",0,5,"4"
"en_viu",-9.418,0.515,215107,3,0.631,0.549,"mitjà","acustic",0.0329,5,"sense_veu",1,24,"3"
"en_viu",-6.507,0.586,207173,4,0.289,0.569,"ràpid","no_acustic",0.0649,1,"sense_veu",1,48,"4"
"gravada",-6.089,0.472,244940,4,0.311,0.645,"mitjà","no_acustic",0.0338,1,"sense_veu",0,60,"4"
"en_viu",-8.282,0.759,211950,4,0.696,0.673,"mitjà","no_acustic",0.0686,0,"sense_veu",1,41,"4"
"gravada",-5.031,0.741,175800,4,0.632,0.849,"mitjà","no_acustic",0.0499,7,"sense_veu",0,55,"4"
"mig",-11.674,0.524,175133,4,0.26,0.33,"lent","acustic",0.137,1,"sense_veu",1,52,"4"
"mig",-15.139,0.616,228855,4,0.486,0.193,"ràpid","acustic",0.0338,7,"sense_veu",1,70,"4"
"mig",-7.099,0.736,231846,1,0.712,0.541,"mitjà","no_acustic",0.047,11,"sense_veu",1,81,"3"
"mig",-9.108,0.89,179613,4,0.649,0.488,"mitjà","mig_acustic",0.0473,7,"sense_veu",0,66,"4"
"en_viu",-3.905,0.941,270426,4,0.542,0.931,"ràpid","no_acustic",0.0734,7,"sense_veu",1,69,"4"
"mig",-13.962,0.694,293826,4,0.341,0.294,"lent","mig_acustic",0.162,7,"sense_veu",0,41,"4"
"gravada",-21.012,0.28,238510,3,0.436,0.0486,"ràpid","acustic",0.0481,11,"molta_veu",1,58,"3"
"mig",-10.627,0.579,294000,4,0.0919,0.643,"mitjà","no_acustic",0.0464,10,"molta_veu",0,54,"4"
"mig",-5.278,0.85,220346,4,0.964,0.972,"mitjà","mig_acustic",0.0377,1,"sense_veu",0,33,"4"
"gravada",-7.876,0.71,197853,4,0.279,0.513,"mitjà","acustic",0.0853,1,"sense_veu",0,22,"4"
"mig",-6.416,0.403,240933,4,0.149,0.444,"lent","mig_acustic",0.0492,10,"sense_veu",1,66,"4"
"mig",-20.716,0.669,236400,4,0.0446,0.0711,"lent","acustic",0.0545,7,"molta_veu",0,41,"4"
"en_viu",-4.12,0.558,195533,4,0.704,0.851,"lent","acustic",0.242,9,"sense_veu",0,72,"4"
"mig",-5.423,0.847,263040,4,0.405,0.461,"mitjà","acustic",0.0728,11,"sense_veu",0,43,"4"
"mig",-9.568,0.628,184736,4,0.34,0.443,"lent","mig_acustic",0.298,8,"sense_veu",0,68,"4"
"mig",-12.346,0.506,152733,4,0.301,0.124,"lent","acustic",0.0719,8,"sense_veu",1,31,"4"
"gravada",-8.131,0.683,234706,4,0.525,0.818,"mitjà","acustic",0.0305,0,"sense_veu",0,44,"4"
"mig",-7.622,0.699,165000,4,0.493,0.558,"lent","acustic",0.0603,11,"sense_veu",1,91,"4"
"en_viu",-5.991,0.402,213309,4,0.486,0.851,"mitjà","no_acustic",0.0394,11,"sense_veu",1,98,"4"
"gravada",-10.08,0.741,201706,4,0.462,0.5,"ràpid","no_acustic",0.111,4,"sense_veu",0,84,"4"
"mig",-5.504,0.631,167687,4,0.392,0.811,"ràpid","mig_acustic",0.0597,9,"sense_veu",1,66,"4"
"en_viu",-4.883,0.749,183752,4,0.883,0.752,"ràpid","acustic",0.345,6,"sense_veu",1,91,"4"
"en_viu",-6.607,0.402,190330,4,0.502,0.75,"ràpid","no_acustic",0.0567,8,"sense_veu",1,73,"4"
"mig",-6.553,0.789,170280,4,0.866,0.68,"lent","acustic",0.134,6,"sense_veu",0,28,"4"
"gravada",-13.357,0.367,168733,4,0.262,0.441,"lent","acustic",0.257,5,"sense_veu",1,42,"4"
"gravada",-9.401,0.786,226222,4,0.687,0.581,"lent","acustic",0.0773,2,"sense_veu",1,65,"4"
"mig",-17.098,0.759,74074,4,0.0399,0.125,"mitjà","acustic",0.0472,6,"molta_veu",0,66,"4"
"mig",-7.111,0.569,273008,4,0.624,0.483,"lent","acustic",0.0421,2,"sense_veu",1,61,"4"
"mig",-6.56,0.751,227097,4,0.12,0.517,"mitjà","mig_acustic",0.0519,3,"sense_veu",1,63,"4"
"gravada",-3.318,0.567,210925,4,0.792,0.913,"lent","mig_acustic",0.0736,8,"sense_veu",1,68,"4"
"gravada",-8.675,0.816,160560,4,0.403,0.511,"ràpid","acustic",0.0676,1,"sense_veu",1,59,"4"
"mig",-7.67,0.562,237428,4,0.886,0.607,"ràpid","mig_acustic",0.0253,11,"sense_veu",1,0,"4"
"gravada",-10.96,0.494,227693,4,0.232,0.368,"mitjà","acustic",0.0543,5,"sense_veu",0,78,"4"
"gravada",-22.013,0.445,215695,4,0.296,0.00362,"ràpid","acustic",0.0623,2,"molta_veu",1,56,"4"
"mig",-15.094,0.494,152813,4,0.268,0.241,"lent","acustic",0.0938,4,"sense_veu",0,31,"4"
"mig",-8.155,0.284,265906,4,0.387,0.88,"mitjà","mig_acustic",0.0387,0,"sense_veu",1,23,"4"
"gravada",-8.443,0.921,191251,4,0.577,0.64,"ràpid","no_acustic",0.119,1,"sense_veu",1,82,"4"
"mig",-11.589,0.653,259853,4,0.964,0.54,"lent","acustic",0.042,0,"sense_veu",1,71,"4"
"en_viu",-4.97,0.52,162886,5,0.704,0.717,"ràpid","mig_acustic",0.0739,6,"sense_veu",0,49,"5"
"en_viu",-9.116,0.66,248013,4,0.818,0.571,"lent","acustic",0.0321,1,"sense_veu",1,59,"4"
"gravada",-6.76,0.397,191738,4,0.632,0.93,"ràpid","no_acustic",0.0615,11,"sense_veu",1,68,"4"
"gravada",-12.753,0.397,197893,4,0.17,0.303,"ràpid","acustic",0.11,1,"sense_veu",1,84,"4"
"en_viu",-4.134,0.709,279866,4,0.702,0.684,"ràpid","acustic",0.334,4,"sense_veu",0,82,"4"
"gravada",-5.719,0.52,264407,4,0.208,0.892,"mitjà","acustic",0.0261,10,"sense_veu",1,25,"4"
"mig",-4.087,0.581,204160,4,0.788,0.963,"mitjà","no_acustic",0.0981,11,"sense_veu",1,75,"4"
"gravada",-13.04,0.517,205920,4,0.166,0.48,"mitjà","mig_acustic",0.0331,7,"sense_veu",1,26,"4"
"gravada",-2.704,0.754,278706,4,0.663,0.971,"lent","no_acustic",0.056,10,"sense_veu",0,74,"4"
"mig",-9.899,0.927,175934,4,0.548,0.253,"mitjà","acustic",0.0671,2,"sense_veu",0,49,"4"
"gravada",-11.167,0.794,344297,4,0.209,0.335,"mitjà","no_acustic",0.0602,5,"molta_veu",1,56,"4"
"gravada",-7.431,0.813,193200,4,0.382,0.402,"lent","acustic",0.0262,11,"sense_veu",1,58,"4"
"en_viu",-5.948,0.776,307773,4,0.905,0.719,"lent","no_acustic",0.248,1,"sense_veu",1,78,"4"
"gravada",-7.723,0.605,254560,4,0.919,0.61,"ràpid","acustic",0.0476,9,"sense_veu",1,25,"4"
"en_viu",-4.05,0.237,233200,4,0.371,0.904,"lent","no_acustic",0.093,8,"sense_veu",0,56,"4"
"gravada",-5.881,0.731,200373,4,0.636,0.861,"mitjà","no_acustic",0.0323,11,"sense_veu",1,83,"4"
"gravada",-12.151,0.751,190180,4,0.902,0.501,"ràpid","mig_acustic",0.0552,5,"sense_veu",1,79,"4"
"mig",-5.415,0.618,225512,4,0.584,0.675,"ràpid","mig_acustic",0.189,7,"sense_veu",1,69,"4"
"mig",-9.577,0.693,247040,4,0.701,0.497,"lent","acustic",0.0496,10,"sense_veu",1,46,"4"
"en_viu",-2.744,0.59,225760,4,0.829,0.921,"lent","acustic",0.0521,4,"sense_veu",1,14,"4"
"gravada",-4.487,0.76,182247,4,0.429,0.699,"lent","mig_acustic",0.0297,3,"sense_veu",0,42,"4"
"gravada",-5.759,0.407,206400,4,0.667,0.732,"lent","mig_acustic",0.0921,1,"sense_veu",1,51,"4"
"en_viu",-6.145,0.439,212893,4,0.533,0.737,"ràpid","no_acustic",0.0534,9,"sense_veu",1,67,"4"
"gravada",-6.943,0.762,151731,4,0.96,0.711,"lent","acustic",0.035,1,"sense_veu",1,56,"4"
"mig",-8.365,0.44,239988,4,0.306,0.634,"mitjà","mig_acustic",0.0307,1,"sense_veu",0,4,"4"
"mig",-10.105,0.218,422060,4,0.223,0.658,"lent","acustic",0.0432,2,"sense_veu",1,8,"4"
"en_viu",-4.571,0.58,213229,5,0.557,0.743,"ràpid","mig_acustic",0.431,10,"sense_veu",0,36,"5"
"en_viu",-3.782,0.653,267111,4,0.487,0.874,"mitjà","mig_acustic",0.0341,6,"sense_veu",0,65,"4"
"en_viu",-5.053,0.494,178346,4,0.79,0.751,"ràpid","no_acustic",0.0342,6,"sense_veu",1,49,"4"
"en_viu",-3.695,0.793,196160,4,0.872,0.839,"mitjà","mig_acustic",0.0406,1,"sense_veu",1,76,"4"
"gravada",-36.281,0.0833,154840,4,0.0361,0.0414,"lent","acustic",0.0457,10,"molta_veu",1,60,"4"
"mig",-7.732,0.442,229412,4,0.337,0.585,"lent","mig_acustic",0.0964,0,"sense_veu",0,95,"4"
"gravada",-15.099,0.517,275280,4,0.348,0.449,"mitjà","acustic",0.0534,7,"sense_veu",1,79,"4"
"gravada",-12.295,0.666,183092,5,0.656,0.702,"ràpid","acustic",0.0454,2,"sense_veu",1,35,"5"
"mig",-5.373,0.845,278871,4,0.861,0.809,"mitjà","mig_acustic",0.063,11,"sense_veu",1,53,"4"
"en_viu",-1.816,0.611,225318,4,0.584,0.852,"lent","no_acustic",0.128,2,"sense_veu",1,51,"4"
"mig",-6.521,0.64,202173,4,0.362,0.583,"lent","acustic",0.0807,10,"sense_veu",1,60,"4"
"mig",-5.314,0.744,288413,4,0.352,0.625,"lent","acustic",0.107,11,"sense_veu",0,53,"4"
"mig",-7.114,0.48,223573,4,0.414,0.669,"lent","no_acustic",0.0395,2,"poca_veu",1,48,"4"
"mig",-8.018,0.633,210000,4,0.331,0.548,"lent","mig_acustic",0.0523,8,"sense_veu",1,66,"4"
"en_viu",-2.705,0.665,293973,4,0.887,0.91,"lent","mig_acustic",0.0342,6,"sense_veu",0,65,"4"
"mig",-6.536,0.548,236040,4,0.376,0.844,"mitjà","no_acustic",0.0988,0,"sense_veu",1,59,"4"
"mig",-20.249,0.514,230000,4,0.244,0.0282,"lent","acustic",0.0719,11,"molta_veu",1,61,"4"
"mig",-7.62,0.745,94814,4,0.303,0.466,"lent","mig_acustic",0.0864,4,"sense_veu",0,81,"4"
"mig",-5.271,0.657,212240,4,0.412,0.6,"lent","acustic",0.0306,5,"sense_veu",1,51,"4"
"gravada",-8.702,0.639,179303,4,0.591,0.582,"ràpid","no_acustic",0.0295,2,"sense_veu",1,34,"4"
"gravada",-4.754,0.779,187026,4,0.783,0.891,"mitjà","mig_acustic",0.0903,9,"sense_veu",1,58,"4"
"mig",-8.322,0.686,242186,4,0.718,0.457,"ràpid","acustic",0.0468,11,"sense_veu",1,86,"4"
"gravada",-14.894,0.716,123000,4,0.169,0.0271,"lent","acustic",0.293,2,"molta_veu",1,61,"4"
"en_viu",-4.782,0.631,202879,4,0.704,0.847,"lent","mig_acustic",0.16,3,"sense_veu",1,50,"4"
"gravada",-8.539,0.918,241666,4,0.943,0.61,"mitjà","mig_acustic",0.0551,0,"sense_veu",0,2,"4"
"mig",-9.916,0.648,202626,4,0.353,0.248,"lent","acustic",0.144,6,"sense_veu",0,55,"4"
"gravada",-8.044,0.769,134349,3,0.964,0.516,"mitjà","mig_acustic",0.0388,2,"sense_veu",1,59,"3"
"en_viu",-4.67,0.339,219760,4,0.398,0.959,"lent","no_acustic",0.0594,9,"sense_veu",0,59,"4"
"mig",-9.529,0.866,120000,4,0.473,0.434,"lent","no_acustic",0.4,2,"sense_veu",1,56,"4"
"gravada",-4.921,0.643,270333,4,0.534,0.801,"lent","no_acustic",0.0228,6,"sense_veu",0,75,"4"
"en_viu",-5.438,0.705,216200,4,0.816,0.901,"mitjà","no_acustic",0.0645,2,"sense_veu",1,43,"4"
"mig",-5.39,0.915,232403,4,0.672,0.939,"ràpid","no_acustic",0.0878,6,"sense_veu",1,59,"4"
"mig",-6.442,0.467,199680,4,0.643,0.582,"ràpid","mig_acustic",0.336,6,"sense_veu",1,61,"4"
"gravada",-5.125,0.821,213586,4,0.106,0.629,"ràpid","mig_acustic",0.271,4,"sense_veu",0,49,"4"
"mig",-6.29,0.875,195733,4,0.649,0.893,"lent","mig_acustic",0.0571,3,"sense_veu",0,71,"4"
"mig",-6.536,0.865,240720,4,0.62,0.722,"mitjà","acustic",0.124,1,"sense_veu",1,45,"4"
"en_viu",-4.415,0.73,664573,4,0.352,0.912,"mitjà","no_acustic",0.053,0,"poca_veu",1,35,"4"
"gravada",-6.913,0.694,192840,4,0.853,0.73,"lent","mig_acustic",0.0618,0,"sense_veu",1,37,"4"
"mig",-9.474,0.808,143400,4,0.753,0.511,"mitjà","acustic",0.0316,1,"sense_veu",1,7,"4"
"gravada",-6.933,0.715,185672,4,0.769,0.754,"mitjà","acustic",0.0265,9,"sense_veu",0,9,"4"
"mig",-16.514,0.329,252666,4,0.338,0.227,"lent","acustic",0.0382,9,"sense_veu",0,49,"4"
"en_viu",-6.327,0.343,255880,4,0.541,0.827,"lent","no_acustic",0.0377,0,"sense_veu",1,8,"4"
"mig",-4.827,0.748,244960,4,0.661,0.524,"ràpid","acustic",0.0338,0,"sense_veu",1,87,"4"
"mig",-6.938,0.232,400280,3,0.038,0.408,"ràpid","acustic",0.0342,4,"sense_veu",0,24,"3"
"mig",-7.441,0.828,193575,4,0.549,0.578,"ràpid","mig_acustic",0.26,7,"sense_veu",0,78,"4"
"mig",-5.935,0.669,228266,4,0.273,0.574,"mitjà","no_acustic",0.0286,4,"sense_veu",0,97,"4"
"gravada",-10.311,0.6,110445,5,0.135,0.495,"mitjà","acustic",0.0355,5,"molta_veu",1,55,"5"
"gravada",-8.376,0.925,115617,4,0.52,0.453,"ràpid","acustic",0.168,9,"sense_veu",0,55,"4"
"gravada",-7.2,0.877,127200,4,0.376,0.407,"lent","no_acustic",0.26,9,"sense_veu",0,82,"4"
"gravada",-5.89,0.832,190731,3,0.668,0.466,"lent","mig_acustic",0.241,8,"sense_veu",1,70,"3"
"en_viu",-6.205,0.361,217266,4,0.63,0.901,"ràpid","no_acustic",0.0443,7,"sense_veu",0,4,"4"
"mig",-16.474,0.675,240560,4,0.115,0.138,"mitjà","acustic",0.0334,2,"sense_veu",1,60,"4"
"gravada",-4.259,0.584,217603,4,0.501,0.569,"lent","mig_acustic",0.166,4,"sense_veu",1,74,"4"
"en_viu",-7.786,0.619,211306,4,0.694,0.672,"ràpid","no_acustic",0.0431,7,"sense_veu",1,65,"4"
"en_viu",-3.25,0.722,145603,4,0.79,0.88,"lent","mig_acustic",0.24,2,"sense_veu",1,64,"4"
"en_viu",-4.44,0.516,174774,4,0.529,0.596,"ràpid","no_acustic",0.193,0,"sense_veu",1,67,"4"
"gravada",-6.8,0.888,218506,4,0.363,0.784,"mitjà","mig_acustic",0.118,4,"sense_veu",1,2,"4"
"en_viu",-4.166,0.804,219333,4,0.699,0.884,"mitjà","no_acustic",0.115,7,"sense_veu",1,13,"4"
"gravada",-3.561,0.747,253000,4,0.791,0.867,"mitjà","no_acustic",0.0392,10,"sense_veu",0,67,"4"
"en_viu",-7.031,0.398,253342,3,0.273,0.316,"mitjà","acustic",0.0322,3,"sense_veu",1,76,"3"
"en_viu",-2.654,0.795,206680,4,0.533,0.982,"mitjà","no_acustic",0.191,6,"sense_veu",0,58,"4"
"mig",-9.653,0.446,283800,4,0.105,0.465,"lent","acustic",0.0494,2,"sense_veu",1,42,"4"
"en_viu",-7.499,0.557,201951,4,0.345,0.701,"ràpid","no_acustic",0.0487,9,"sense_veu",1,8,"4"
"gravada",-10.936,0.659,174800,4,0.71,0.466,"lent","acustic",0.0581,8,"sense_veu",1,46,"4"
"mig",-3.934,0.691,226963,4,0.663,0.75,"ràpid","mig_acustic",0.347,10,"sense_veu",0,69,"4"
"mig",-9.21,0.758,198973,4,0.881,0.519,"lent","acustic",0.11,7,"sense_veu",1,60,"4"
"gravada",-12.603,0.44,139318,3,0.147,0.22,"lent","acustic",0.0594,11,"sense_veu",1,65,"3"
"gravada",-14.274,0.372,159711,4,0.188,0.247,"ràpid","acustic",0.0523,4,"sense_veu",1,2,"4"
"en_viu",-9.424,0.439,229360,4,0.789,0.795,"lent","no_acustic",0.0293,2,"sense_veu",1,29,"4"
"en_viu",-2.028,0.566,231160,4,0.684,0.857,"ràpid","no_acustic",0.0496,7,"sense_veu",1,50,"4"
"mig",-6.525,0.808,94932,4,0.811,0.541,"lent","acustic",0.1,3,"sense_veu",1,66,"4"
"gravada",-5.311,0.956,429533,4,0.841,0.795,"mitjà","mig_acustic",0.15,0,"sense_veu",1,71,"4"
"mig",-9.584,0.801,473550,4,0.467,0.472,"mitjà","mig_acustic",0.077,4,"poca_veu",1,17,"4"
"en_viu",-7.942,0.636,209026,4,0.595,0.658,"mitjà","no_acustic",0.147,3,"sense_veu",1,63,"4"
"mig",-6.582,0.671,210197,4,0.561,0.565,"lent","mig_acustic",0.0639,11,"sense_veu",0,63,"4"
"gravada",-6.415,0.825,249800,4,0.875,0.691,"lent","mig_acustic",0.192,1,"sense_veu",1,64,"4"
"en_viu",-10.025,0.707,207666,4,0.487,0.474,"mitjà","mig_acustic",0.0379,9,"sense_veu",1,48,"4"
"mig",-32.195,0.38,254426,4,0.572,0.0924,"ràpid","no_acustic",0.0663,11,"sense_veu",1,55,"4"
"en_viu",-3.073,0.64,298853,4,0.436,0.902,"lent","no_acustic",0.0597,2,"sense_veu",1,72,"4"
"mig",-11.544,0.621,114606,4,0.803,0.435,"lent","acustic",0.521,11,"sense_veu",0,30,"4"
"mig",-14.115,0.857,193786,4,0.583,0.22,"lent","acustic",0.23,2,"sense_veu",1,68,"4"
"mig",-4.121,0.877,148600,4,0.637,0.865,"mitjà","acustic",0.0308,1,"sense_veu",1,33,"4"
"mig",-6.264,0.659,183750,4,0.481,0.528,"lent","mig_acustic",0.0817,4,"sense_veu",0,89,"4"
"gravada",-8.899,0.841,272160,4,0.842,0.563,"lent","mig_acustic",0.175,4,"sense_veu",1,68,"4"
"gravada",-9.506,0.635,187402,4,0.0563,0.435,"lent","acustic",0.257,8,"sense_veu",1,52,"4"
"gravada",-11.585,0.733,325466,4,0.633,0.702,"mitjà","acustic",0.0298,9,"sense_veu",1,55,"4"
"gravada",-12.635,0.474,270130,4,0.0399,0.461,"mitjà","acustic",0.0328,4,"molta_veu",1,42,"4"
"mig",-6.558,0.642,192317,4,0.645,0.95,"ràpid","no_acustic",0.0698,2,"sense_veu",1,1,"4"
"mig",-4.087,0.762,197733,4,0.706,0.821,"mitjà","mig_acustic",0.035,0,"sense_veu",0,67,"4"
"en_viu",-7.475,0.662,254400,4,0.624,0.763,"mitjà","no_acustic",0.0397,0,"sense_veu",1,55,"4"
"en_viu",-6.59,0.485,222906,4,0.291,0.633,"ràpid","no_acustic",0.0509,11,"sense_veu",0,53,"4"
"en_viu",-4.012,0.535,323186,4,0.825,0.931,"mitjà","no_acustic",0.0451,8,"sense_veu",1,72,"4"
"gravada",-3.989,0.563,200170,4,0.52,0.88,"lent","mig_acustic",0.24,4,"sense_veu",0,76,"4"
"en_viu",-6.061,0.689,233946,4,0.773,0.881,"mitjà","no_acustic",0.0405,5,"sense_veu",1,46,"4"
"gravada",-7.366,0.774,196628,4,0.226,0.72,"ràpid","no_acustic",0.0875,3,"molta_veu",1,36,"4"
"mig",-6.35,0.817,231586,4,0.761,0.55,"ràpid","mig_acustic",0.333,5,"sense_veu",0,52,"4"
"en_viu",-5.41,0.697,219253,4,0.462,0.798,"mitjà","mig_acustic",0.0438,11,"sense_veu",0,38,"4"
"en_viu",-5.934,0.861,201853,4,0.566,0.658,"ràpid","no_acustic",0.0558,5,"sense_veu",1,93,"4"
"en_viu",-2.17,0.66,230408,4,0.803,0.909,"mitjà","mig_acustic",0.0489,7,"sense_veu",1,30,"4"
"mig",-5.826,0.419,232135,4,0.173,0.541,"ràpid","no_acustic",0.0388,6,"sense_veu",1,46,"4"
"gravada",-6.068,0.568,163857,4,0.575,0.742,"ràpid","acustic",0.384,2,"sense_veu",1,52,"4"
"gravada",-5.114,0.786,228093,4,0.507,0.77,"mitjà","mig_acustic",0.0298,8,"sense_veu",1,75,"4"
"gravada",-7.555,0.828,227106,4,0.944,0.69,"lent","mig_acustic",0.0804,1,"sense_veu",1,66,"4"
"mig",-4.918,0.827,230640,4,0.885,0.793,"mitjà","acustic",0.0649,7,"sense_veu",1,47,"4"
"mig",-8.919,0.518,321453,4,0.252,0.535,"lent","mig_acustic",0.0284,7,"sense_veu",1,50,"4"
"mig",-11.523,0.295,186579,3,0.444,0.37,"ràpid","acustic",0.0601,10,"sense_veu",0,20,"3"
"mig",-7.868,0.729,105494,4,0.328,0.448,"lent","mig_acustic",0.0413,0,"molta_veu",1,50,"4"
"en_viu",-4.463,0.648,231688,4,0.89,0.655,"lent","no_acustic",0.184,1,"sense_veu",0,53,"4"
"en_viu",-7.439,0.593,175200,4,0.42,0.551,"mitjà","no_acustic",0.291,5,"sense_veu",1,91,"4"
"gravada",-7.009,0.688,236960,4,0.759,0.616,"ràpid","acustic",0.0779,2,"sense_veu",0,60,"4"
"en_viu",-4.653,0.69,194407,4,0.343,0.842,"mitjà","acustic",0.0515,1,"sense_veu",1,94,"4"
"en_viu",-4.062,0.637,237018,4,0.514,0.912,"lent","mig_acustic",0.463,7,"sense_veu",1,70,"4"
"en_viu",-6.6,0.299,341000,4,0.0688,0.414,"lent","acustic",0.0254,4,"sense_veu",0,24,"4"
"gravada",-10.246,0.326,226213,4,0.187,0.521,"ràpid","no_acustic",0.0583,3,"sense_veu",0,15,"4"
"mig",-5.024,0.742,169706,4,0.502,0.579,"ràpid","mig_acustic",0.202,9,"sense_veu",1,84,"4"
"mig",-9.691,0.867,127200,4,0.353,0.768,"ràpid","mig_acustic",0.441,0,"sense_veu",1,49,"4"
"gravada",-4.919,0.79,266280,3,0.312,0.714,"mitjà","mig_acustic",0.0316,2,"sense_veu",1,67,"3"
"en_viu",-7.404,0.455,184000,4,0.275,0.564,"ràpid","acustic",0.0779,4,"sense_veu",0,15,"4"
"gravada",-10.722,0.516,265466,4,0.664,0.46,"mitjà","acustic",0.0431,7,"sense_veu",0,51,"4"
"mig",-8.443,0.705,190217,4,0.321,0.762,"mitjà","mig_acustic",0.0435,4,"sense_veu",1,57,"4"
"en_viu",-3.989,0.85,120173,4,0.839,0.818,"mitjà","mig_acustic",0.0904,0,"sense_veu",1,51,"4"
"mig",-3.934,0.691,226963,4,0.345,0.75,"ràpid","mig_acustic",0.347,10,"sense_veu",0,69,"4"
"en_viu",-13.486,0.621,341266,4,0.505,0.449,"lent","mig_acustic",0.0519,5,"sense_veu",1,43,"4"
"mig",-4.451,0.523,186400,4,0.501,0.607,"ràpid","no_acustic",0.119,9,"sense_veu",1,52,"4"
"mig",-4.751,0.744,312640,4,0.704,0.752,"ràpid","acustic",0.0333,10,"sense_veu",1,47,"4"
"mig",-5.763,0.889,191720,4,0.304,0.393,"mitjà","acustic",0.262,4,"sense_veu",0,77,"4"
"mig",-3.843,0.47,210850,4,0.499,0.913,"ràpid","mig_acustic",0.0521,0,"sense_veu",0,59,"4"
"mig",-8.331,0.548,171960,4,0.452,0.603,"mitjà","acustic",0.165,5,"sense_veu",1,48,"4"
"en_viu",-10.83,0.51,179520,4,0.905,0.696,"ràpid","no_acustic",0.0315,4,"sense_veu",1,66,"4"
"mig",-4.581,0.626,182502,4,0.774,0.877,"mitjà","mig_acustic",0.034,3,"sense_veu",1,35,"4"
"gravada",-5.971,0.74,170813,4,0.876,0.891,"mitjà","no_acustic",0.0754,7,"poca_veu",1,71,"4"
"mig",-8.078,0.674,226773,4,0.839,0.672,"lent","mig_acustic",0.0385,7,"sense_veu",1,72,"4"
"en_viu",-9.261,0.369,180005,4,0.223,0.46,"lent","acustic",0.0344,7,"sense_veu",0,23,"4"
"mig",-8.993,0.66,190360,4,0.324,0.313,"lent","acustic",0.361,4,"sense_veu",1,49,"4"
"gravada",-10.702,0.535,139320,4,0.743,0.579,"ràpid","mig_acustic",0.0529,8,"sense_veu",1,52,"4"
"mig",-2.833,0.636,444693,4,0.454,0.83,"lent","mig_acustic",0.0346,0,"sense_veu",1,71,"4"
"gravada",-8.056,0.735,128266,4,0.349,0.338,"mitjà","acustic",0.0344,1,"sense_veu",1,54,"4"
"en_viu",-7.126,0.549,279573,4,0.12,0.348,"mitjà","mig_acustic",0.0689,2,"sense_veu",1,51,"4"
"gravada",-5.737,0.722,174335,4,0.915,0.667,"ràpid","no_acustic",0.406,8,"sense_veu",1,64,"4"
"gravada",-10.134,0.823,245533,4,0.373,0.563,"mitjà","mig_acustic",0.0927,0,"sense_veu",0,55,"4"
"mig",-6.364,0.687,215266,4,0.78,0.747,"mitjà","mig_acustic",0.0885,10,"sense_veu",1,19,"4"
"mig",-6.536,0.741,262466,4,0.225,0.656,"lent","mig_acustic",0.0357,5,"sense_veu",0,81,"4"
"mig",-24.141,0.644,257092,4,0.116,0.038,"lent","acustic",0.0416,6,"molta_veu",0,41,"4"
"gravada",-7.778,0.782,251466,4,0.847,0.84,"lent","mig_acustic",0.0292,2,"sense_veu",0,15,"4"
"mig",-6.558,0.749,113345,4,0.434,0.588,"mitjà","acustic",0.0762,0,"sense_veu",1,58,"4"
"en_viu",-3.773,0.623,232849,4,0.355,0.872,"mitjà","no_acustic",0.147,11,"sense_veu",0,75,"4"
"en_viu",-4.982,0.381,246385,4,0.64,0.901,"ràpid","no_acustic",0.0753,1,"sense_veu",1,27,"4"
"en_viu",-6.475,0.352,248440,4,0.426,0.727,"lent","no_acustic",0.0352,6,"sense_veu",1,36,"4"
"gravada",-6.409,0.516,196493,4,0.859,0.776,"ràpid","no_acustic",0.0412,6,"sense_veu",1,31,"4"
"gravada",-10.839,0.446,169800,4,0.591,0.594,"ràpid","mig_acustic",0.0913,2,"sense_veu",0,49,"4"
"en_viu",-4.458,0.462,221626,4,0.65,0.944,"ràpid","no_acustic",0.059,8,"sense_veu",1,60,"4"
"gravada",-11.456,0.761,268434,4,0.559,0.573,"mitjà","mig_acustic",0.0677,6,"sense_veu",0,9,"4"
"en_viu",-5.028,0.441,302786,4,0.121,0.826,"lent","no_acustic",0.0347,6,"sense_veu",1,42,"4"
"gravada",-7.274,0.596,134906,4,0.939,0.65,"mitjà","mig_acustic",0.0442,0,"sense_veu",1,49,"4"
"mig",-7.544,0.7,271066,4,0.343,0.706,"ràpid","mig_acustic",0.182,7,"sense_veu",1,46,"4"
"mig",-12.698,0.332,199466,4,0.652,0.707,"ràpid","no_acustic",0.0342,7,"sense_veu",1,43,"4"
"mig",-5.408,0.753,231071,4,0.241,0.485,"mitjà","mig_acustic",0.0604,10,"sense_veu",0,70,"4"
"en_viu",-2.952,0.776,167797,4,0.831,0.88,"lent","mig_acustic",0.0607,9,"sense_veu",1,68,"4"
