liveness,loudness,danceability,song_duration_ms,time_signature,audio_valence,energy,tempo,acousticness,speechiness,key,instrumentalness,audio_mode,song_popularity,time_signature_cat
NA,NA,0.386,238106,4,0.775,0.916,ràpid,mig_acustic,0.0741,2,sense_veu,NA,53,4
mig,-17.814,0.594,201951,NA,0.295,0.153,ràpid,NA,0.0419,7,molta_veu,1,52,NA
gravada,-3.826,NA,202853,NA,NA,0.894,mitjà,mig_acustic,NA,NA,sense_veu,1,71,NA
mig,-13.976,NA,430000,3,NA,0.149,lent,NA,0.0363,5,sense_veu,0,54,3
mig,-4.404,NA,252562,4,0.677,0.791,ràpid,NA,0.0419,NA,NA,NA,23,4
mig,-8.821,0.278,237026,NA,0.494,0.676,NA,no_acustic,0.0371,NA,sense_veu,1,77,NA
en_viu,-6.784,NA,166906,4,NA,0.772,NA,NA,0.0331,0,NA,NA,45,4
mig,NA,0.846,302640,4,0.831,0.884,mitjà,no_acustic,0.0639,6,poca_veu,1,43,4
NA,-6.875,0.824,217058,NA,0.932,0.633,ràpid,acustic,NA,NA,sense_veu,NA,51,NA
mig,-6.338,NA,242133,NA,0.727,0.798,lent,mig_acustic,NA,11,sense_veu,0,29,NA
en_viu,-7.963,0.552,NA,4,0.751,0.742,ràpid,NA,0.0454,0,sense_veu,1,66,4
mig,-3.559,0.635,217822,4,0.286,0.902,NA,mig_acustic,0.109,0,sense_veu,1,95,4
mig,-15.101,0.723,59600,4,0.733,NA,lent,acustic,0.143,NA,molta_veu,0,50,4
en_viu,-11.657,NA,NA,4,0.495,0.565,ràpid,no_acustic,0.121,NA,NA,1,65,4
gravada,-6.511,0.687,NA,3,0.815,NA,lent,acustic,0.0325,2,sense_veu,1,61,3
mig,NA,0.408,242387,5,0.177,0.0811,NA,NA,0.0402,2,sense_veu,1,64,5
en_viu,-5.005,0.498,NA,4,NA,0.908,ràpid,mig_acustic,NA,0,sense_veu,1,58,4
NA,NA,0.583,229240,NA,NA,0.602,NA,acustic,0.0274,11,sense_veu,NA,72,NA
gravada,-4.806,NA,NA,4,NA,NA,ràpid,no_acustic,0.0516,8,NA,0,71,4
mig,NA,0.814,155722,4,0.702,0.427,ràpid,mig_acustic,NA,NA,NA,0,51,4
mig,-3.902,0.499,134200,NA,0.864,0.873,NA,no_acustic,NA,6,NA,NA,70,NA
NA,-11.177,0.401,NA,3,NA,0.0427,lent,NA,NA,6,NA,NA,58,3
en_viu,-3.718,NA,NA,NA,0.623,0.799,mitjà,NA,NA,NA,sense_veu,0,68,NA
NA,-7.343,0.515,NA,4,0.312,NA,ràpid,acustic,0.0567,4,sense_veu,0,71,4
en_viu,-8.331,0.818,188960,NA,0.975,NA,mitjà,mig_acustic,0.0314,10,sense_veu,1,29,NA
mig,-8.999,0.799,NA,4,0.534,0.373,NA,mig_acustic,0.0558,7,sense_veu,1,72,4
en_viu,NA,0.451,302840,NA,NA,NA,mitjà,NA,0.0719,9,NA,NA,78,NA
en_viu,-4.589,0.765,192172,4,0.498,0.704,ràpid,no_acustic,0.127,NA,NA,0,91,4
gravada,-7.393,NA,NA,5,NA,0.67,NA,NA,0.115,10,sense_veu,0,49,5
en_viu,NA,0.661,249066,4,0.535,NA,NA,NA,0.0744,NA,NA,NA,61,4
mig,-5.422,NA,NA,4,0.567,0.655,ràpid,mig_acustic,0.327,0,NA,1,55,4
NA,NA,0.299,NA,NA,0.434,0.443,ràpid,mig_acustic,NA,0,sense_veu,NA,72,NA
mig,-9.427,NA,162840,4,0.803,NA,NA,acustic,0.0747,7,sense_veu,1,47,4
gravada,-5.759,0.741,206400,4,0.667,0.731,lent,mig_acustic,NA,NA,sense_veu,NA,51,4
en_viu,NA,0.381,174320,4,0.81,0.984,ràpid,NA,0.0638,NA,sense_veu,1,63,4
gravada,NA,0.835,NA,4,0.809,0.756,ràpid,mig_acustic,0.123,10,sense_veu,NA,74,4
NA,-5.499,0.502,287935,4,0.608,NA,NA,no_acustic,0.0505,NA,NA,NA,1,4
gravada,NA,0.912,275813,4,0.963,0.534,NA,NA,NA,6,sense_veu,NA,17,4
gravada,NA,0.83,179653,NA,0.63,0.577,lent,NA,0.256,4,NA,0,76,NA
gravada,-10.428,0.611,350266,NA,NA,0.583,NA,NA,0.0408,NA,sense_veu,1,72,NA
NA,-4.665,0.698,198281,4,NA,0.875,mitjà,no_acustic,0.0824,11,sense_veu,1,52,4
gravada,NA,NA,NA,4,0.754,NA,NA,no_acustic,0.147,4,sense_veu,0,35,4
gravada,NA,NA,NA,4,0.415,0.568,NA,NA,NA,NA,poca_veu,1,20,4
mig,-5.561,0.829,NA,4,0.369,0.695,lent,no_acustic,0.0473,1,sense_veu,1,74,4
en_viu,NA,0.568,198160,NA,0.364,NA,lent,no_acustic,0.0433,8,sense_veu,NA,94,NA
gravada,-6.106,NA,NA,4,0.213,NA,lent,mig_acustic,0.0708,NA,NA,1,95,4
NA,-3.424,0.757,NA,NA,0.826,0.849,NA,mig_acustic,0.0536,5,sense_veu,NA,85,NA
gravada,NA,0.813,234997,4,0.405,NA,mitjà,NA,0.0424,NA,NA,0,20,4
en_viu,NA,0.338,137145,NA,0.879,0.794,ràpid,no_acustic,0.0432,NA,poca_veu,NA,37,NA
en_viu,NA,NA,NA,4,0.747,NA,mitjà,no_acustic,0.0342,6,sense_veu,1,13,4
gravada,NA,NA,367760,NA,0.032,0.0342,NA,NA,NA,2,molta_veu,1,54,NA
gravada,-6.484,NA,226826,4,0.558,0.4,lent,no_acustic,NA,NA,sense_veu,NA,46,4
gravada,-6.222,NA,219320,NA,NA,0.533,lent,NA,NA,NA,sense_veu,1,77,NA
mig,NA,0.403,216742,NA,0.265,NA,NA,acustic,0.0388,NA,molta_veu,0,62,NA
mig,NA,0.421,257200,NA,NA,0.791,mitjà,NA,NA,9,sense_veu,1,75,NA
NA,NA,0.643,NA,NA,0.547,NA,ràpid,NA,0.0349,2,NA,1,70,NA
gravada,-19.78,0.514,191895,NA,0.24,0.0684,ràpid,acustic,0.0523,6,molta_veu,1,60,NA
gravada,NA,0.595,183991,4,0.571,0.887,NA,no_acustic,0.0387,7,sense_veu,NA,59,4
NA,-7.247,NA,NA,3,0.643,0.726,mitjà,acustic,NA,NA,NA,0,46,3
gravada,-3.731,NA,219997,NA,NA,NA,NA,NA,0.0579,NA,sense_veu,NA,55,NA
mig,-5.453,0.691,NA,NA,0.492,NA,mitjà,NA,0.0301,NA,sense_veu,NA,0,NA
NA,NA,0.444,NA,4,0.624,0.904,ràpid,NA,NA,1,NA,1,41,4
gravada,-3.183,0.825,233712,4,0.931,0.652,lent,NA,0.0802,NA,sense_veu,0,89,4
NA,-3.848,NA,150752,4,NA,0.711,lent,mig_acustic,0.341,NA,sense_veu,NA,59,4
NA,-9.468,0.651,NA,NA,0.605,0.573,lent,NA,NA,1,sense_veu,1,0,NA
gravada,-5.593,NA,158053,NA,NA,NA,lent,acustic,0.0466,NA,NA,1,66,NA
en_viu,-6.583,0.453,NA,NA,0.44,0.61,ràpid,no_acustic,NA,NA,sense_veu,0,71,NA
mig,-13.91,0.676,206440,4,0.125,0.198,NA,acustic,0.0333,NA,sense_veu,1,69,4
mig,-3.498,0.478,220600,NA,0.439,NA,NA,NA,NA,8,sense_veu,NA,53,NA
mig,-7.799,0.853,228153,4,0.652,NA,mitjà,NA,NA,NA,NA,NA,57,4
en_viu,-5.991,0.781,213309,4,NA,0.768,mitjà,no_acustic,0.0394,11,NA,NA,98,4
mig,-4.744,0.588,190416,4,0.225,NA,mitjà,mig_acustic,NA,3,sense_veu,NA,70,4
en_viu,-5.741,0.678,179880,4,0.595,NA,ràpid,acustic,0.869,0,NA,0,27,4
en_viu,-7.237,0.558,175493,4,NA,0.733,NA,acustic,0.032,9,sense_veu,0,29,4
mig,NA,0.567,NA,4,NA,NA,ràpid,no_acustic,0.0768,9,NA,1,10,4
gravada,NA,0.544,220000,4,NA,0.782,ràpid,mig_acustic,0.0765,3,sense_veu,1,44,4
gravada,NA,NA,246026,4,0.712,0.719,mitjà,mig_acustic,0.0435,NA,sense_veu,0,74,4
en_viu,-4.728,0.852,227600,NA,NA,NA,lent,NA,0.0747,NA,sense_veu,1,70,NA
NA,-10.615,0.759,195160,4,0.244,0.498,NA,mig_acustic,0.0776,NA,sense_veu,1,81,4
en_viu,NA,0.68,190720,4,NA,NA,lent,NA,0.0331,6,sense_veu,NA,70,4
NA,-6.137,NA,NA,4,0.817,NA,mitjà,mig_acustic,NA,2,sense_veu,NA,56,4
en_viu,-6.246,0.888,225893,4,0.264,0.515,ràpid,NA,0.271,1,sense_veu,1,82,4
en_viu,-15.429,0.73,169000,4,0.596,0.225,NA,mig_acustic,0.032,NA,sense_veu,NA,24,4
mig,-17.18,0.654,252239,4,0.831,NA,NA,acustic,NA,NA,sense_veu,NA,77,4
gravada,-5.832,0.645,NA,4,0.661,0.734,NA,acustic,0.0469,5,sense_veu,NA,20,4
en_viu,NA,0.465,207760,NA,0.331,NA,lent,mig_acustic,0.0295,9,sense_veu,1,49,NA
mig,NA,0.619,179073,4,NA,0.626,ràpid,NA,NA,11,molta_veu,NA,20,4
gravada,-6.161,0.442,350520,NA,NA,NA,ràpid,mig_acustic,0.11,NA,sense_veu,1,57,NA
NA,-2.749,0.711,191428,4,0.558,0.987,mitjà,mig_acustic,0.125,1,sense_veu,1,49,4
mig,-13.087,0.66,NA,4,NA,NA,lent,NA,NA,0,sense_veu,0,52,4
en_viu,NA,0.743,194184,4,NA,0.87,lent,mig_acustic,NA,1,sense_veu,1,88,4
NA,-8.584,NA,280253,4,0.895,0.65,lent,NA,0.0378,NA,molta_veu,0,31,4
gravada,NA,NA,218234,4,NA,0.678,NA,no_acustic,NA,8,sense_veu,NA,74,4
NA,NA,0.606,NA,4,NA,NA,lent,acustic,NA,6,sense_veu,NA,75,4
en_viu,-4.553,NA,NA,4,0.417,NA,mitjà,no_acustic,0.0949,2,sense_veu,NA,43,4
mig,-7.405,NA,NA,4,0.347,0.495,ràpid,mig_acustic,0.0772,9,sense_veu,0,73,4
NA,-7.073,0.724,188045,NA,0.36,0.39,mitjà,acustic,0.0365,10,sense_veu,1,20,NA
gravada,NA,NA,NA,NA,NA,0.525,lent,NA,0.0455,NA,sense_veu,1,10,NA
NA,-2.966,0.769,139845,4,NA,0.807,lent,mig_acustic,0.306,NA,NA,NA,75,4
en_viu,NA,0.748,186920,1,0.778,0.779,lent,acustic,NA,NA,sense_veu,NA,57,1
NA,-4.694,0.71,NA,4,0.532,0.951,mitjà,no_acustic,NA,NA,sense_veu,NA,66,4
NA,-7.297,0.694,226981,4,0.451,0.726,NA,mig_acustic,0.0322,0,sense_veu,0,40,4
mig,NA,0.656,202412,NA,0.247,0.799,mitjà,no_acustic,0.0405,11,NA,0,61,NA
en_viu,-5.276,0.652,254466,4,0.512,NA,lent,mig_acustic,0.17,5,NA,1,60,4
en_viu,NA,NA,219305,4,NA,0.741,lent,mig_acustic,0.0484,NA,sense_veu,NA,77,4
en_viu,-7.075,0.634,175493,NA,NA,0.849,ràpid,NA,NA,0,sense_veu,1,73,NA
NA,NA,0.818,235382,4,0.939,NA,mitjà,NA,0.0472,8,sense_veu,0,74,4
gravada,-9.484,NA,NA,4,NA,0.508,ràpid,no_acustic,NA,2,NA,1,83,4
gravada,NA,0.406,NA,3,0.335,NA,ràpid,NA,0.311,NA,sense_veu,1,65,3
en_viu,-4.933,0.326,NA,NA,NA,0.916,NA,no_acustic,0.0514,0,sense_veu,1,56,NA
NA,NA,NA,180079,4,0.501,0.99,NA,no_acustic,NA,7,sense_veu,1,51,4
mig,-6.372,NA,NA,NA,NA,0.663,lent,mig_acustic,NA,2,NA,NA,47,NA
gravada,-15.271,NA,208421,NA,0.706,0.415,NA,mig_acustic,0.29,NA,sense_veu,0,44,NA
NA,-9.006,NA,208000,NA,0.326,0.368,mitjà,acustic,0.109,0,NA,NA,37,NA
gravada,-5.836,0.847,NA,NA,NA,0.674,ràpid,NA,0.0896,1,sense_veu,0,49,NA
NA,-9.342,0.389,217106,4,0.566,0.476,ràpid,acustic,0.0316,9,sense_veu,1,75,4
mig,-2.3,NA,220896,4,NA,0.977,mitjà,no_acustic,NA,0,sense_veu,1,54,4
en_viu,NA,0.593,241013,4,0.473,NA,lent,acustic,0.0504,NA,poca_veu,1,59,4
gravada,-2.992,0.747,205229,4,0.906,NA,mitjà,mig_acustic,NA,4,sense_veu,1,7,4
NA,-6.311,0.875,247186,NA,0.84,0.583,ràpid,NA,0.0659,1,sense_veu,0,43,NA
en_viu,NA,0.585,NA,NA,0.21,0.709,mitjà,acustic,NA,NA,sense_veu,NA,90,NA
mig,-10.638,0.757,214905,4,0.171,0.466,NA,mig_acustic,0.0512,0,NA,1,40,4
en_viu,-11.665,0.376,144720,3,0.228,0.211,NA,acustic,NA,NA,NA,1,73,3
en_viu,-3.106,NA,215160,4,0.445,NA,NA,NA,NA,NA,sense_veu,1,65,4
mig,-3.498,0.602,173807,4,0.967,0.97,NA,no_acustic,0.0449,1,sense_veu,NA,59,4
gravada,-5.829,0.86,NA,4,0.848,0.488,NA,NA,0.231,10,sense_veu,1,45,4
en_viu,-6.044,0.767,121680,4,0.343,0.538,lent,NA,0.052,NA,sense_veu,0,80,4
en_viu,-5.033,0.42,302546,4,0.324,0.744,ràpid,acustic,0.396,8,sense_veu,1,60,4
gravada,NA,NA,211475,NA,0.777,0.626,NA,NA,0.0432,NA,sense_veu,0,38,NA
gravada,NA,0.576,NA,4,0.337,0.486,NA,mig_acustic,NA,4,NA,1,71,4
gravada,-23.6,0.254,184622,4,0.0572,NA,lent,acustic,0.0344,8,molta_veu,NA,55,4
gravada,-14.194,NA,182500,4,NA,0.273,ràpid,NA,0.214,NA,sense_veu,1,54,4
mig,NA,0.565,238520,4,0.111,0.257,lent,acustic,0.0579,0,sense_veu,1,12,4
gravada,NA,0.67,223426,4,0.897,0.738,mitjà,NA,0.0706,2,sense_veu,1,45,4
mig,NA,0.414,134906,NA,0.579,NA,mitjà,mig_acustic,0.0327,NA,sense_veu,1,34,NA
gravada,-6.478,0.776,116680,4,NA,0.608,ràpid,NA,NA,10,sense_veu,0,84,4
NA,-4.741,0.499,229093,4,0.699,0.824,ràpid,no_acustic,0.0794,7,sense_veu,1,79,4
en_viu,NA,NA,220626,4,0.685,0.812,mitjà,no_acustic,0.0558,0,sense_veu,1,72,4
en_viu,NA,0.546,322146,4,NA,0.865,mitjà,mig_acustic,NA,2,sense_veu,1,55,4
en_viu,-5.093,0.618,194129,4,0.548,NA,mitjà,acustic,0.0304,NA,NA,0,20,4
gravada,NA,0.333,NA,4,0.0829,0.0703,NA,NA,0.0432,0,NA,1,22,4
NA,-3.344,0.724,153882,4,0.889,NA,NA,mig_acustic,0.107,NA,sense_veu,1,30,4
mig,NA,0.662,258133,4,0.955,0.876,lent,acustic,NA,4,sense_veu,0,37,4
en_viu,-6.439,NA,NA,4,0.505,NA,mitjà,NA,0.0473,0,sense_veu,NA,94,4
NA,-6.682,NA,251333,4,0.272,0.56,lent,no_acustic,0.185,8,sense_veu,1,45,4
gravada,-7.942,0.299,NA,4,0.604,0.818,ràpid,NA,0.0649,2,sense_veu,1,22,4
NA,-6.571,NA,150043,4,0.144,NA,NA,mig_acustic,0.0409,0,NA,1,88,4
mig,-6.624,0.457,231280,NA,NA,0.794,NA,no_acustic,NA,1,sense_veu,0,60,NA
mig,NA,0.845,NA,NA,NA,0.663,NA,acustic,NA,10,sense_veu,0,90,NA
NA,-9.238,0.556,216892,4,0.271,NA,mitjà,mig_acustic,0.056,10,sense_veu,0,45,4
mig,-13.014,0.566,63573,4,0.746,0.485,NA,acustic,NA,10,NA,0,44,4
NA,-9,0.379,234030,4,0.109,0.478,NA,NA,0.0891,8,sense_veu,NA,57,4
en_viu,-7.282,NA,NA,NA,0.51,NA,lent,NA,0.104,11,sense_veu,0,71,NA
mig,-14.918,0.439,NA,NA,NA,0.434,NA,mig_acustic,0.0265,7,sense_veu,1,77,NA
mig,NA,NA,148125,NA,0.192,NA,mitjà,no_acustic,0.337,NA,poca_veu,1,75,NA
en_viu,-4.791,0.598,NA,4,0.268,NA,mitjà,NA,0.0451,1,sense_veu,NA,68,4
gravada,NA,0.523,285578,4,0.0389,0.442,mitjà,mig_acustic,0.0314,NA,NA,0,37,4
NA,NA,0.853,182880,4,0.652,0.417,ràpid,mig_acustic,0.791,9,sense_veu,1,61,4
NA,-7.774,0.504,129334,4,0.483,0.577,NA,no_acustic,NA,NA,molta_veu,0,60,4
gravada,-12.025,0.866,124231,4,0.191,0.42,lent,NA,0.437,11,NA,NA,63,4
mig,NA,NA,NA,4,0.463,0.683,mitjà,no_acustic,NA,4,poca_veu,0,60,4
en_viu,NA,0.571,NA,NA,0.851,0.653,ràpid,NA,0.0378,2,sense_veu,1,33,NA
gravada,-9.489,0.833,185074,NA,NA,NA,mitjà,acustic,NA,3,NA,0,52,NA
NA,-4.054,0.792,NA,4,NA,0.952,mitjà,no_acustic,0.0566,6,sense_veu,1,0,4
gravada,-4.475,0.846,NA,4,NA,0.629,mitjà,mig_acustic,0.115,0,sense_veu,1,20,4
gravada,-10.493,0.814,180266,4,0.615,NA,ràpid,no_acustic,0.0588,NA,NA,1,39,4
mig,-2.309,0.565,216687,4,0.617,0.876,mitjà,NA,0.0888,NA,sense_veu,1,46,4
gravada,-8.925,0.832,226773,4,NA,0.579,NA,mig_acustic,NA,NA,sense_veu,0,47,4
mig,-6.869,0.701,223583,4,0.663,0.512,lent,NA,NA,0,NA,0,85,4
gravada,-3.756,0.425,243160,NA,0.933,NA,NA,no_acustic,NA,1,NA,NA,73,NA
NA,-11.225,0.611,246800,4,NA,NA,NA,mig_acustic,NA,NA,sense_veu,1,66,4
mig,-2.881,0.697,186986,4,0.603,NA,NA,no_acustic,0.117,1,sense_veu,NA,87,4
en_viu,-5.997,0.541,210200,4,NA,0.522,mitjà,NA,0.044,0,NA,1,79,4
en_viu,-7.448,0.539,184516,NA,0.554,0.546,ràpid,acustic,0.106,9,sense_veu,NA,15,NA
mig,-3.321,0.902,186872,NA,0.746,NA,lent,no_acustic,0.317,1,sense_veu,1,88,NA
mig,NA,0.741,207629,NA,0.703,0.728,mitjà,NA,NA,11,NA,NA,80,NA
en_viu,-6.246,NA,225893,4,0.264,0.515,ràpid,mig_acustic,NA,1,sense_veu,1,82,4
en_viu,-9.995,0.416,314746,NA,0.463,NA,lent,acustic,0.104,7,sense_veu,0,26,NA
en_viu,-5.278,0.625,188920,4,NA,NA,NA,acustic,0.0334,2,NA,1,41,4
en_viu,-5.014,NA,176146,4,0.345,0.637,ràpid,NA,0.0402,NA,sense_veu,1,67,4
NA,NA,NA,163693,4,0.778,0.831,NA,no_acustic,0.0453,NA,sense_veu,1,12,4
gravada,NA,0.239,233949,5,0.117,NA,NA,acustic,NA,2,sense_veu,1,50,5
en_viu,-7.606,0.508,192750,5,0.582,0.755,mitjà,no_acustic,NA,11,sense_veu,0,52,5
en_viu,-5.664,NA,260226,NA,NA,0.702,lent,NA,NA,9,sense_veu,NA,0,NA
NA,NA,NA,235545,NA,NA,0.541,mitjà,acustic,NA,NA,NA,1,88,NA
NA,-4.618,0.851,NA,NA,0.775,NA,mitjà,mig_acustic,0.0788,4,NA,NA,31,NA
mig,-3.009,0.425,NA,NA,0.422,NA,ràpid,no_acustic,0.178,10,sense_veu,1,36,NA
mig,NA,NA,NA,NA,NA,0.517,mitjà,mig_acustic,NA,7,sense_veu,NA,64,NA
mig,-2.391,0.56,202199,NA,0.866,0.869,NA,mig_acustic,0.237,0,sense_veu,1,66,NA
NA,NA,0.529,230500,NA,0.694,0.848,ràpid,NA,0.0345,4,sense_veu,1,30,NA
NA,-5.892,0.778,218093,4,0.756,0.824,lent,NA,NA,NA,sense_veu,0,84,4
gravada,-4.434,0.847,184141,4,0.777,0.703,NA,acustic,0.0746,NA,NA,1,58,4
gravada,-11.226,0.708,247840,4,NA,0.681,NA,no_acustic,NA,1,NA,NA,47,4
mig,-9.849,0.716,NA,4,0.852,0.441,NA,acustic,NA,2,NA,1,4,4
NA,-12.776,0.707,181960,4,0.843,NA,mitjà,acustic,0.0366,5,sense_veu,0,7,4
en_viu,-1.694,0.732,NA,4,NA,NA,lent,mig_acustic,NA,11,sense_veu,1,77,4
mig,-3.112,0.907,152749,NA,0.351,NA,ràpid,mig_acustic,0.317,8,NA,1,47,NA
NA,-4.313,NA,199462,4,0.562,0.884,ràpid,mig_acustic,0.482,11,NA,0,74,4
gravada,NA,NA,201660,4,0.533,0.488,ràpid,NA,0.0705,NA,sense_veu,1,92,4
mig,NA,0.716,212320,NA,NA,NA,mitjà,mig_acustic,0.0938,9,sense_veu,0,51,NA
en_viu,-10.431,NA,197693,NA,0.59,0.673,lent,no_acustic,NA,NA,NA,1,71,NA
NA,-3.524,0.479,163928,4,0.604,0.677,lent,mig_acustic,0.113,NA,sense_veu,0,0,4
mig,-7.373,NA,NA,4,0.262,0.621,lent,acustic,0.0339,9,sense_veu,1,4,4
NA,-6.252,NA,224000,NA,NA,0.684,mitjà,NA,NA,7,sense_veu,NA,56,NA
mig,-9.096,0.791,376600,4,0.901,NA,mitjà,no_acustic,NA,NA,poca_veu,1,37,4
NA,-10.529,NA,245893,NA,0.223,0.432,NA,acustic,0.0269,NA,molta_veu,1,54,NA
mig,-6.611,NA,199635,4,0.371,NA,mitjà,NA,NA,6,sense_veu,1,76,4
NA,-4.001,0.398,NA,NA,NA,0.978,ràpid,no_acustic,0.133,2,sense_veu,1,63,NA
NA,NA,0.695,206561,4,0.302,NA,NA,NA,0.0382,NA,sense_veu,1,61,4
NA,NA,0.59,NA,NA,0.965,0.659,lent,mig_acustic,0.0697,5,sense_veu,1,60,NA
gravada,NA,0.482,245861,NA,NA,0.946,NA,no_acustic,NA,4,sense_veu,0,70,NA
mig,NA,0.436,186533,4,NA,0.728,ràpid,no_acustic,0.0305,NA,NA,0,45,4
mig,-5.568,0.701,300213,4,0.344,0.758,NA,no_acustic,0.0405,1,sense_veu,NA,56,4
mig,-7.307,0.732,199593,4,NA,0.605,NA,NA,0.0401,10,NA,NA,31,4
en_viu,NA,0.812,429560,4,NA,NA,lent,NA,0.132,NA,NA,0,44,4
mig,-9.74,0.797,NA,4,0.329,0.533,ràpid,no_acustic,NA,NA,sense_veu,0,91,4
en_viu,-2.954,0.535,322346,4,0.554,0.932,lent,no_acustic,NA,NA,sense_veu,1,10,4
gravada,-6.157,0.607,215405,4,0.668,0.581,ràpid,acustic,0.135,0,NA,0,45,4
NA,-17.839,0.752,199400,3,NA,NA,mitjà,NA,0.0688,1,molta_veu,1,32,3
gravada,-9.9,0.355,NA,NA,NA,0.432,NA,NA,0.0611,NA,sense_veu,NA,49,NA
mig,-13.873,0.724,NA,4,NA,0.288,mitjà,acustic,0.0296,7,sense_veu,1,35,4
NA,-3.95,NA,213973,4,0.959,0.893,mitjà,NA,0.0452,2,sense_veu,NA,59,4
gravada,NA,NA,208214,4,NA,0.514,mitjà,mig_acustic,0.0672,NA,NA,NA,29,4
NA,-5.082,0.566,214373,4,NA,NA,mitjà,NA,0.0387,0,sense_veu,0,17,4
mig,-4.816,0.849,169711,4,0.89,0.798,ràpid,NA,0.314,NA,sense_veu,NA,43,4
gravada,NA,0.688,NA,4,NA,NA,NA,NA,0.0357,3,sense_veu,1,77,4
NA,-6.788,0.438,NA,4,0.612,0.806,ràpid,no_acustic,0.0324,5,sense_veu,1,6,4
en_viu,-4.225,0.707,199480,4,0.795,0.861,mitjà,NA,NA,7,sense_veu,1,61,4
gravada,-3.836,0.65,171290,NA,NA,0.921,mitjà,no_acustic,NA,2,poca_veu,1,53,NA
en_viu,-5.571,NA,NA,4,0.292,0.637,NA,NA,0.0323,NA,sense_veu,1,71,4
gravada,-7.955,0.699,213626,4,0.608,0.702,lent,NA,0.0642,6,NA,0,54,4
mig,-6.08,NA,NA,4,0.822,0.909,ràpid,NA,NA,NA,NA,1,43,4
mig,-5.271,NA,216533,4,0.448,0.776,lent,no_acustic,0.0362,11,sense_veu,NA,73,4
NA,NA,NA,NA,NA,NA,NA,ràpid,NA,0.0302,6,NA,NA,59,NA
NA,NA,NA,NA,4,0.156,0.66,NA,NA,NA,7,NA,1,4,4
NA,-6.925,0.454,512024,NA,NA,0.945,ràpid,no_acustic,NA,9,NA,0,42,NA
mig,NA,0.879,180080,4,0.534,0.388,ràpid,NA,0.468,1,sense_veu,1,40,4
en_viu,-10.277,0.566,204774,4,0.198,0.647,ràpid,mig_acustic,0.0812,7,NA,0,36,4
en_viu,NA,NA,267306,NA,NA,NA,lent,NA,NA,1,NA,0,75,NA
gravada,NA,0.626,NA,NA,0.966,0.565,mitjà,acustic,NA,5,NA,1,38,NA
en_viu,-4.046,0.633,172360,4,0.659,0.854,mitjà,no_acustic,0.0432,0,NA,0,68,4
mig,NA,NA,246493,4,0.264,NA,ràpid,acustic,0.0318,4,sense_veu,1,6,4
mig,NA,NA,304146,4,0.913,NA,mitjà,acustic,NA,7,NA,0,62,4
mig,-5.024,0.618,158602,4,NA,NA,mitjà,NA,0.0489,5,sense_veu,1,69,4
en_viu,NA,0.487,NA,4,0.378,0.964,mitjà,no_acustic,NA,NA,sense_veu,0,43,4
mig,NA,NA,184019,NA,NA,0.63,NA,mig_acustic,0.0346,0,sense_veu,NA,71,NA
gravada,-5.813,0.733,NA,4,0.209,0.689,mitjà,NA,0.277,NA,sense_veu,NA,1,4
gravada,-1.94,0.754,263920,4,NA,NA,lent,acustic,NA,7,NA,0,59,4
en_viu,-5.123,0.556,199386,4,NA,0.829,ràpid,mig_acustic,0.0373,NA,sense_veu,NA,32,4
mig,NA,0.745,233661,4,0.121,0.265,mitjà,acustic,0.041,1,NA,1,45,4
en_viu,-5.7,NA,208813,4,NA,NA,mitjà,mig_acustic,0.0475,3,sense_veu,1,46,4
en_viu,-3.358,0.285,221294,NA,0.163,0.694,ràpid,acustic,0.0482,11,NA,1,73,NA
mig,-3.127,NA,NA,1,NA,0.916,mitjà,acustic,0.0689,0,NA,1,54,1
en_viu,-5.6,NA,270053,4,NA,NA,ràpid,acustic,0.0346,7,poca_veu,0,51,4
NA,-8.984,0.717,167933,4,0.889,0.604,ràpid,acustic,0.0562,5,sense_veu,1,28,4
gravada,-8.263,0.502,NA,NA,NA,0.681,NA,no_acustic,0.0276,7,sense_veu,1,58,NA
en_viu,-4.586,0.634,214213,4,0.966,NA,ràpid,acustic,NA,10,NA,NA,43,4
mig,-5.519,0.617,159913,4,NA,NA,NA,mig_acustic,0.275,0,sense_veu,0,57,4
mig,-8.221,0.941,165179,NA,0.276,0.634,NA,NA,NA,1,NA,1,19,NA
gravada,-7.507,0.6,291946,NA,0.966,0.633,mitjà,NA,NA,4,sense_veu,0,58,NA
mig,-3.884,0.551,NA,4,0.33,0.922,NA,no_acustic,0.109,NA,sense_veu,1,57,4
en_viu,-3.659,0.581,199893,4,0.724,0.887,lent,NA,NA,NA,NA,0,81,4
NA,-9.687,NA,235752,4,0.743,0.576,lent,acustic,NA,NA,NA,NA,25,4
en_viu,-2.73,NA,NA,NA,0.574,0.929,NA,no_acustic,NA,NA,NA,NA,55,NA
NA,-5.204,NA,208693,NA,0.637,0.836,NA,no_acustic,0.101,NA,NA,0,59,NA
gravada,-4.55,NA,204346,4,NA,0.782,lent,NA,0.0816,10,sense_veu,0,63,4
NA,-12.14,0.862,NA,4,0.145,0.485,mitjà,mig_acustic,0.0628,1,NA,1,18,4
mig,NA,NA,217043,4,0.746,0.885,NA,mig_acustic,0.143,NA,sense_veu,0,52,4
NA,-5.197,0.71,204053,4,0.735,0.826,mitjà,mig_acustic,0.295,2,sense_veu,1,66,4
