"ID","acousticness","instrumentalness","loudness","energy","tempo","liveness","audio_valence","danceability","speechiness","song_duration_min","key","audio_mode","song_popularity","loudness_energy_impact","is_very_danceable","energy_dance_synergy","emotional_intensity"
3884,"no_acustic","molta_veu",-5.688,0.785,"mitjà","gravada",0.681,0.722,0.046,7.71428333333333,6,0,33,-4.46508,1,0.56677,0.534585
3885,"acustic","sense_veu",-5.593,0.501,"lent","mig",0.362,0.757,0.112,2.63421666666667,2,1,66,-2.802093,1,0.379257,0.181362
3886,"mig_acustic","sense_veu",-6.594,0.518,"ràpid","mig",0.877,0.815,0.0751,1.64556666666667,7,0,40,-3.415692,1,0.42217,0.454286
3887,"no_acustic","sense_veu",-3.424,0.936,"ràpid","en_viu",0.767,0.55,0.0333,3.40421666666667,8,1,61,-3.204864,0,0.5148,0.717912
3888,"mig_acustic","sense_veu",-3.417,0.851,"ràpid","mig",0.605,0.545,0.0314,4.51976666666667,2,0,5,-2.907867,0,0.463795,0.514855
3889,"mig_acustic","sense_veu",-8.016,0.73,"mitjà","mig",0.74,0.759,0.0516,4.4739,0,0,80,-5.85168,1,0.55407,0.5402
3890,"acustic","sense_veu",-14.212,0.447,"mitjà","en_viu",0.808,0.578,0.032,2.62733333333333,4,0,42,-6.352764,0,0.258366,0.361176
3891,"mig_acustic","sense_veu",-7.716,0.682,"mitjà","en_viu",0.907,0.759,0.0307,3.51776666666667,0,0,78,-5.262312,1,0.517638,0.618574
3892,"no_acustic","sense_veu",-4.982,0.716,"mitjà","gravada",0.603,0.67,0.0656,4.554,1,1,59,-3.567112,0,0.47972,0.431748
3893,"mig_acustic","sense_veu",-12.359,0.461,"lent","mig",0.338,0.648,0.0641,3.21443333333333,6,0,70,-5.697499,0,0.298728,0.155818
3894,"acustic","sense_veu",-8.558,0.556,"ràpid","mig",0.255,0.68,0.0804,2.73333333333333,9,0,55,-4.758248,0,0.37808,0.14178
3895,"acustic","sense_veu",-11.231,0.504,"lent","en_viu",0.705,0.643,0.0395,2.82,7,0,38,-5.660424,0,0.324072,0.35532
3896,"acustic","sense_veu",-5.796,0.593,"ràpid","mig",0.672,0.676,0.191,3.62575,4,1,64,-3.437028,0,0.400868,0.398496
3897,"mig_acustic","sense_veu",-5.744,0.786,"ràpid","mig",0.575,0.876,0.332,4.07798333333333,10,1,96,-4.514784,1,0.688536,0.45195
3898,"acustic","sense_veu",-8.188,0.586,"ràpid","mig",0.652,0.742,0.0282,3.47476666666667,1,1,69,-4.798168,1,0.434812,0.382072
3899,"no_acustic","sense_veu",-9.673,0.689,"mitjà","gravada",0.17,0.714,0.0463,2.56173333333333,6,0,30,-6.664697,1,0.491946,0.11713
3900,"mig_acustic","sense_veu",-2.958,0.801,"mitjà","gravada",0.725,0.77,0.0473,3.88555,9,0,59,-2.369358,1,0.61677,0.580725
3901,"no_acustic","sense_veu",-7.555,0.172,"ràpid","en_viu",0.268,0.903,0.0609,3.46443333333333,10,0,0,-1.29946,1,0.155316,0.046096
3902,"no_acustic","sense_veu",-3.83,0.704,"ràpid","en_viu",0.659,0.76,0.127,3.20286666666667,5,0,91,-2.69632,1,0.53504,0.463936
3903,"acustic","sense_veu",-6.86,0.737,"lent","gravada",0.648,0.774,0.0896,3.19891666666667,11,1,61,-5.05582,1,0.570438,0.477576
3904,"mig_acustic","sense_veu",-2.146,0.951,"ràpid","mig",0.648,0.688,0.439,3.06666666666667,9,0,57,-2.040846,0,0.654288,0.616248
3905,"acustic","sense_veu",-5.972,0.385,"lent","en_viu",0.294,0.71,0.175,2.70051666666667,2,1,47,-2.29922,1,0.27335,0.11319
3906,"acustic","sense_veu",-10.943,0.675,"lent","mig",0.234,0.527,0.0277,4.5457,1,1,75,-7.386525,0,0.355725,0.15795
3907,"no_acustic","sense_veu",-9.769,0.584,"mitjà","gravada",0.854,0.807,0.0435,3.61058333333333,0,1,56,-5.705096,1,0.471288,0.498736
3908,"acustic","sense_veu",-10.912,0.365,"ràpid","mig",0.285,0.702,0.0733,3.35478333333333,8,0,46,-3.98288,1,0.25623,0.104025
3909,"no_acustic","sense_veu",-9.401,0.144,"mitjà","en_viu",0.422,0.713,0.0361,3.01753333333333,6,0,69,-1.353744,1,0.102672,0.060768
3910,"mig_acustic","sense_veu",-8.238,0.504,"mitjà","en_viu",0.674,0.537,0.0855,2.83076666666667,11,1,31,-4.151952,0,0.270648,0.339696
3911,"mig_acustic","sense_veu",-7.162,0.587,"ràpid","gravada",0.966,0.564,0.0316,3.30776666666667,4,0,66,-4.204094,0,0.331068,0.567042
3912,"mig_acustic","sense_veu",-6.758,0.751,"mitjà","mig",0.859,0.389,0.0421,3.33001666666667,1,1,0,-5.075258,0,0.292139,0.645109
3913,"acustic","sense_veu",-9.698,0.662,"ràpid","mig",0.722,0.596,0.0443,3.1,7,1,21,-6.420076,0,0.394552,0.477964
3914,"no_acustic","sense_veu",-4.496,0.945,"ràpid","mig",0.693,0.376,0.0683,3.744,6,1,4,-4.24872,0,0.35532,0.654885
3915,"acustic","sense_veu",-9.799,0.227,"mitjà","gravada",0.231,0.814,0.0549,3.85445,7,0,71,-2.224373,1,0.184778,0.052437
3916,"mig_acustic","sense_veu",-9.981,0.685,"mitjà","en_viu",0.806,0.776,0.238,2.34933333333333,0,1,67,-6.836985,1,0.53156,0.55211
3917,"no_acustic","sense_veu",-6.725,0.634,"ràpid","en_viu",0.339,0.565,0.0632,4.37066666666667,11,1,46,-4.26365,0,0.35821,0.214926
3918,"mig_acustic","sense_veu",-8.168,0.696,"ràpid","gravada",0.527,0.777,0.118,3.27376666666667,7,1,2,-5.684928,1,0.540792,0.366792
3919,"no_acustic","sense_veu",-4.676,0.785,"mitjà","en_viu",0.589,0.621,0.0435,3.41776666666667,5,1,8,-3.67066,0,0.487485,0.462365
3920,"acustic","molta_veu",-30.75,0.00163,"lent","gravada",0.546,0.487,0.047,2.5073,7,1,57,-0.0501225,0,0.00079381,0.00088998
3921,"mig_acustic","sense_veu",-5.192,0.795,"ràpid","mig",0.788,0.638,0.141,5.07676666666667,10,0,77,-4.12764,0,0.50721,0.62646
3922,"acustic","sense_veu",-7.583,0.579,"lent","mig",0.548,0.691,0.0335,3.04311666666667,6,1,72,-4.390557,0,0.400089,0.317292
3923,"no_acustic","sense_veu",-1.612,0.952,"mitjà","en_viu",0.371,0.833,0.236,3.27376666666667,5,0,63,-1.534624,1,0.793016,0.353192
3924,"no_acustic","sense_veu",-3.899,0.904,"mitjà","en_viu",0.846,0.622,0.0803,3.12878333333333,9,1,22,-3.524696,0,0.562288,0.764784
3925,"mig_acustic","sense_veu",-1.431,0.889,"mitjà","en_viu",0.651,0.689,0.036,4.92488333333333,8,1,76,-1.272159,0,0.612521,0.578739
3926,"no_acustic","sense_veu",-1.455,0.931,"mitjà","mig",0.622,0.57,0.205,3.08133333333333,5,1,54,-1.354605,0,0.53067,0.579082
3927,"acustic","poca_veu",-8.226,0.371,"ràpid","mig",0.488,0.746,0.332,2.53333333333333,1,0,55,-3.051846,1,0.276766,0.181048
3928,"acustic","sense_veu",-14.635,0.384,"mitjà","gravada",0.103,0.442,0.0796,3.9331,10,0,71,-5.61984,0,0.169728,0.039552
3929,"acustic","sense_veu",-8.588,0.367,"lent","mig",0.219,0.638,0.0266,3.61866666666667,4,0,77,-3.151796,0,0.234146,0.080373
3930,"no_acustic","sense_veu",-2.48,0.944,"mitjà","en_viu",0.765,0.684,0.0285,4.21888333333333,0,0,52,-2.34112,0,0.645696,0.72216
3931,"acustic","sense_veu",-9.25,0.482,"lent","en_viu",0.0509,0.509,0.0917,4.22316666666667,5,1,64,-4.4585,0,0.245338,0.0245338
3932,"no_acustic","sense_veu",-6.229,0.733,"mitjà","gravada",0.559,0.543,0.034,4.35833333333333,7,1,31,-4.565857,0,0.398019,0.409747
3933,"mig_acustic","sense_veu",-5.19,0.501,"ràpid","gravada",0.967,0.621,0.12,3.61863333333333,1,1,59,-2.60019,0,0.311121,0.484467
3934,"mig_acustic","sense_veu",-3.905,0.903,"ràpid","mig",0.927,0.835,0.198,2.36976666666667,7,1,49,-3.526215,1,0.754005,0.837081
3935,"acustic","sense_veu",-11.693,0.37,"ràpid","mig",0.549,0.828,0.26,3.22625,7,0,78,-4.32641,1,0.30636,0.20313
3936,"mig_acustic","sense_veu",-4.738,0.592,"ràpid","mig",0.152,0.488,0.439,3.01638333333333,5,1,64,-2.804896,0,0.288896,0.089984
3937,"mig_acustic","poca_veu",-9.432,0.81,"ràpid","en_viu",0.282,0.26,0.0532,4.32615,3,1,45,-7.63992,0,0.2106,0.22842
3938,"acustic","molta_veu",-10.113,0.49,"lent","mig",0.464,0.712,0.187,2,9,0,46,-4.95537,1,0.34888,0.22736
3939,"mig_acustic","sense_veu",-8.838,0.7,"lent","mig",0.37,0.408,0.127,5.14755,5,1,23,-6.1866,0,0.2856,0.259
3940,"acustic","molta_veu",-15.235,0.0606,"lent","mig",0.423,0.612,0.0351,1.54353333333333,0,1,47,-0.923241,0,0.0370872,0.0256338
3941,"no_acustic","sense_veu",-3.022,0.837,"ràpid","mig",0.378,0.388,0.107,2.7054,6,1,65,-2.529414,0,0.324756,0.316386
3942,"acustic","sense_veu",-8.982,0.431,"mitjà","mig",0.251,0.542,0.0379,1.57435,2,1,57,-3.871242,0,0.233602,0.108181
3943,"no_acustic","sense_veu",-5.774,0.77,"mitjà","gravada",0.494,0.696,0.0556,3.20776666666667,1,0,54,-4.44598,0,0.53592,0.38038
3944,"acustic","sense_veu",-13.781,0.151,"ràpid","en_viu",0.186,0.52,0.0564,2.78576666666667,2,1,43,-2.080931,0,0.07852,0.028086
3945,"mig_acustic","sense_veu",-3.43,0.819,"mitjà","en_viu",0.35,0.829,0.131,3.31998333333333,2,0,75,-2.80917,1,0.678951,0.28665
3946,"no_acustic","sense_veu",-3.191,0.9,"mitjà","en_viu",0.15,0.635,0.0377,3.375,0,0,83,-2.8719,0,0.5715,0.135
3947,"acustic","sense_veu",-14.18,0.578,"ràpid","gravada",0.97,0.765,0.0402,3.09643333333333,7,0,38,-8.19604,1,0.44217,0.56066
3948,"mig_acustic","sense_veu",-8.843,0.77,"ràpid","gravada",0.975,0.704,0.0526,3.26555,2,1,9,-6.80911,1,0.54208,0.75075
3949,"mig_acustic","sense_veu",-5.699,0.66,"mitjà","mig",0.521,0.599,0.0986,2.90421666666667,0,0,70,-3.76134,0,0.39534,0.34386
3950,"acustic","molta_veu",-13.867,0.246,"lent","mig",0.364,0.555,0.0539,0.934016666666667,7,1,51,-3.411282,0,0.13653,0.089544
3951,"acustic","sense_veu",-10.269,0.723,"mitjà","gravada",0.52,0.614,0.0283,3.8611,9,0,49,-7.424487,0,0.443922,0.37596
3952,"acustic","sense_veu",-10.23,0.507,"mitjà","en_viu",0.885,0.691,0.0334,2.09066666666667,11,1,71,-5.18661,0,0.350337,0.448695
3953,"acustic","sense_veu",-7.358,0.595,"ràpid","en_viu",0.483,0.782,0.26,3.60821666666667,1,0,36,-4.37801,1,0.46529,0.287385
3954,"mig_acustic","sense_veu",-9.944,0.484,"mitjà","gravada",0.173,0.749,0.0484,3.9769,5,1,70,-4.812896,1,0.362516,0.083732
3955,"mig_acustic","sense_veu",-7.519,0.755,"lent","en_viu",0.482,0.653,0.0895,3.50333333333333,11,1,76,-5.676845,0,0.493015,0.36391
3956,"mig_acustic","sense_veu",-12.027,0.535,"ràpid","gravada",0.933,0.517,0.314,3.58443333333333,0,0,64,-6.434445,0,0.276595,0.499155
3957,"acustic","sense_veu",-10.27,0.419,"ràpid","gravada",0.729,0.595,0.0301,3.58266666666667,2,1,68,-4.30313,0,0.249305,0.305451
3958,"mig_acustic","sense_veu",-5.285,0.594,"lent","mig",0.161,0.521,0.0373,2.92303333333333,11,1,0,-3.13929,0,0.309474,0.095634
3959,"no_acustic","sense_veu",-5.677,0.719,"ràpid","gravada",0.648,0.734,0.141,2.90421666666667,4,1,85,-4.081763,1,0.527746,0.465912
3960,"acustic","sense_veu",-14.653,0.237,"mitjà","gravada",0.257,0.767,0.0364,3.44188333333333,9,1,47,-3.472761,1,0.181779,0.060909
3961,"no_acustic","sense_veu",-9.169,0.635,"ràpid","mig",0.223,0.227,0.0807,3.83955,7,1,50,-5.822315,0,0.144145,0.141605
3962,"mig_acustic","sense_veu",-4.899,0.764,"lent","mig",0.377,0.682,0.0383,3.38376666666667,2,0,54,-3.742836,0,0.521048,0.288028
3963,"no_acustic","sense_veu",-4.787,0.817,"ràpid","en_viu",0.754,0.537,0.0401,3.49821666666667,0,1,26,-3.910979,0,0.438729,0.616018
3964,"no_acustic","sense_veu",-3.04,0.914,"mitjà","en_viu",0.695,0.845,0.199,4.0811,0,1,58,-2.77856,1,0.77233,0.63523
3965,"no_acustic","sense_veu",-5.913,0.704,"ràpid","en_viu",0.739,0.426,0.0685,4.55,1,1,39,-4.162752,0,0.299904,0.520256
3966,"acustic","molta_veu",-9.693,0.658,"mitjà","gravada",0.389,0.491,0.0516,6.94888333333333,1,1,42,-6.377994,0,0.323078,0.255962
3967,"no_acustic","sense_veu",-5.024,0.692,"ràpid","mig",0.737,0.569,0.0323,3.20355,9,0,67,-3.476608,0,0.393748,0.510004
3968,"acustic","sense_veu",-5.763,0.539,"ràpid","mig",0.527,0.503,0.128,4.1864,0,0,66,-3.106257,0,0.271117,0.284053
3969,"acustic","sense_veu",-5.921,0.717,"lent","gravada",0.704,0.757,0.0508,3.61933333333333,2,0,56,-4.245357,1,0.542769,0.504768
3970,"no_acustic","sense_veu",-2.508,0.893,"mitjà","mig",0.0535,0.587,0.0403,3.75286666666667,7,1,26,-2.239644,0,0.524191,0.0477755
3971,"mig_acustic","sense_veu",-7.652,0.387,"mitjà","mig",0.376,0.931,0.412,2.99006666666667,1,0,96,-2.961324,1,0.360297,0.145512
3972,"mig_acustic","poca_veu",-7.49,0.501,"ràpid","mig",0.103,0.391,0.0313,3.23221666666667,11,0,3,-3.75249,0,0.195891,0.051603
3973,"no_acustic","sense_veu",-5.731,0.581,"ràpid","mig",0.289,0.489,0.119,3.2791,11,1,73,-3.329711,0,0.284109,0.167909
3974,"no_acustic","sense_veu",-8.36,0.696,"ràpid","en_viu",0.399,0.634,0.275,2.52776666666667,6,1,11,-5.81856,0,0.441264,0.277704
3975,"no_acustic","sense_veu",-4.28,0.756,"lent","gravada",0.556,0.749,0.0408,3.32333333333333,6,1,64,-3.23568,1,0.566244,0.420336
3976,"no_acustic","sense_veu",-3.192,0.806,"mitjà","mig",0.535,0.849,0.0724,3.97578333333333,0,0,49,-2.572752,1,0.684294,0.43121
3977,"mig_acustic","sense_veu",-6.962,0.663,"mitjà","en_viu",0.963,0.9,0.255,2.42671666666667,1,1,91,-4.615806,1,0.5967,0.638469
3978,"acustic","sense_veu",-8.215,0.888,"lent","mig",0.915,0.268,0.0346,3.48935,8,0,48,-7.29492,0,0.237984,0.81252
3979,"acustic","sense_veu",-6.459,0.612,"mitjà","en_viu",0.668,0.565,0.0375,3.654,0,1,60,-3.952908,0,0.34578,0.408816
3980,"acustic","sense_veu",-11.698,0.545,"mitjà","gravada",0.8,0.926,0.0351,2.89665,2,0,68,-6.37541,1,0.50467,0.436
3981,"mig_acustic","sense_veu",-3.533,0.625,"ràpid","mig",0.647,0.767,0.24,3.97761666666667,5,0,69,-2.208125,1,0.479375,0.404375
3982,"acustic","sense_veu",-10.458,0.226,"mitjà","mig",0.173,0.676,0.0591,4.48333333333333,3,1,62,-2.363508,0,0.152776,0.039098
3983,"acustic","sense_veu",-8.954,0.613,"lent","mig",0.279,0.631,0.0843,4.92155,11,0,55,-5.488802,0,0.386803,0.171027
3984,"mig_acustic","sense_veu",-4.478,0.671,"mitjà","en_viu",0.358,0.896,0.289,2.4257,1,0,85,-3.004738,1,0.601216,0.240218
3985,"acustic","sense_veu",-8.111,0.46,"ràpid","mig",0.286,0.7,0.0661,2.38281666666667,8,1,81,-3.73106,0,0.322,0.13156
3986,"acustic","sense_veu",-6.888,0.498,"lent","en_viu",0.351,0.761,0.0332,3.26621666666667,9,1,49,-3.430224,1,0.378978,0.174798
3987,"mig_acustic","sense_veu",-5.665,0.556,"lent","gravada",0.32,0.521,0.0842,3.61975,6,1,43,-3.14974,0,0.289676,0.17792
3988,"mig_acustic","sense_veu",-5.139,0.766,"lent","mig",0.706,0.614,0.0256,3.4172,6,0,34,-3.936474,0,0.470324,0.540796
3989,"mig_acustic","sense_veu",-5.673,0.512,"mitjà","gravada",0.759,0.765,0.0327,4.74716666666667,0,0,67,-2.904576,1,0.39168,0.388608
3990,"acustic","poca_veu",-10.962,0.473,"ràpid","en_viu",0.646,0.571,0.0759,3.704,11,1,40,-5.185026,0,0.270083,0.305558
3991,"mig_acustic","sense_veu",-3.458,0.891,"mitjà","mig",0.942,0.598,0.0295,2.75176666666667,9,0,75,-3.081078,0,0.532818,0.839322
3992,"mig_acustic","sense_veu",-3.752,0.858,"mitjà","gravada",0.668,0.798,0.12,4.4851,10,0,82,-3.219216,1,0.684684,0.573144
3993,"mig_acustic","sense_veu",-5.202,0.932,"lent","gravada",0.911,0.841,0.0531,4.27235,4,0,10,-4.848264,1,0.783812,0.849052
3994,"no_acustic","sense_veu",-5.057,0.777,"lent","gravada",0.502,0.72,0.0474,2.67645,7,0,54,-3.929289,1,0.55944,0.390054
3995,"acustic","sense_veu",-9.031,0.522,"ràpid","gravada",0.36,0.602,0.0285,4.61955,10,1,80,-4.714182,0,0.314244,0.18792
3996,"mig_acustic","sense_veu",-5.335,0.767,"mitjà","en_viu",0.821,0.911,0.419,3.339,10,0,43,-4.091945,1,0.698737,0.629707
3997,"mig_acustic","sense_veu",-6.279,0.764,"lent","mig",0.634,0.591,0.0283,3.51221666666667,0,1,41,-4.797156,0,0.451524,0.484376
3998,"mig_acustic","sense_veu",-3.932,0.722,"lent","gravada",0.184,0.823,0.0797,3.90555,7,1,73,-2.838904,1,0.594206,0.132848
3999,"mig_acustic","sense_veu",-8.979,0.437,"mitjà","gravada",0.789,0.805,0.0458,3.05955,9,1,57,-3.923823,1,0.351785,0.344793
4000,"acustic","sense_veu",-5.248,0.627,"lent","mig",0.64,0.785,0.38,1.9717,6,0,53,-3.290496,1,0.492195,0.40128
4001,"no_acustic","sense_veu",-5.9,0.846,"mitjà","gravada",0.751,0.611,0.0436,2.71533333333333,11,1,72,-4.9914,0,0.516906,0.635346
4002,"no_acustic","sense_veu",-1.969,0.828,"mitjà","gravada",0.586,0.764,0.0762,2.536,1,1,47,-1.630332,1,0.632592,0.485208
4003,"no_acustic","sense_veu",-8.336,0.6,"ràpid","en_viu",0.454,0.537,0.0497,3.576,2,1,42,-5.0016,0,0.3222,0.2724
4004,"acustic","molta_veu",-13.383,0.209,"ràpid","gravada",0.467,0.667,0.0501,1.40618333333333,10,0,52,-2.797047,0,0.139403,0.097603
4005,"mig_acustic","sense_veu",-7.719,0.647,"lent","en_viu",0.694,0.713,0.0375,5.0691,7,1,66,-4.994193,1,0.461311,0.449018
4006,"acustic","sense_veu",-14.08,0.198,"lent","mig",0.0331,0.61,0.0258,2.65011666666667,1,1,56,-2.78784,0,0.12078,0.0065538
4007,"acustic","sense_veu",-7.105,0.419,"mitjà","mig",0.147,0.595,0.028,3.87066666666667,6,1,73,-2.976995,0,0.249305,0.061593
4008,"mig_acustic","sense_veu",-4.731,0.793,"lent","gravada",0.826,0.734,0.0454,3.92191666666667,6,1,86,-3.751683,1,0.582062,0.655018
4009,"acustic","sense_veu",-15.017,0.332,"lent","mig",0.674,0.338,0.0412,5.8111,6,0,28,-4.985644,0,0.112216,0.223768
4010,"mig_acustic","sense_veu",-5.34,0.852,"mitjà","en_viu",0.377,0.694,0.248,3.35421666666667,6,0,85,-4.54968,0,0.591288,0.321204
4011,"mig_acustic","sense_veu",-4.792,0.702,"ràpid","mig",0.74,0.555,0.0328,3.20316666666667,7,1,78,-3.363984,0,0.38961,0.51948
4012,"no_acustic","sense_veu",-5.521,0.749,"mitjà","gravada",0.68,0.719,0.0357,3.46043333333333,2,0,30,-4.135229,1,0.538531,0.50932
4013,"acustic","sense_veu",-4.653,0.784,"mitjà","en_viu",0.669,0.69,0.0383,4.31643333333333,1,1,94,-3.647952,0,0.54096,0.524496
4014,"no_acustic","sense_veu",-5.408,0.573,"ràpid","gravada",0.583,0.658,0.107,3.66421666666667,3,1,53,-3.098784,0,0.377034,0.334059
4015,"acustic","sense_veu",-7.792,0.506,"lent","en_viu",0.339,0.542,0.0509,3.28666666666667,11,1,34,-3.942752,0,0.274252,0.171534
4016,"mig_acustic","sense_veu",-5.889,0.733,"ràpid","mig",0.69,0.575,0.0375,3.126,10,1,64,-4.316637,0,0.421475,0.50577
4017,"mig_acustic","sense_veu",-3.524,0.588,"lent","gravada",0.964,0.727,0.0253,3.35155,1,1,66,-2.072112,1,0.427476,0.566832
4018,"mig_acustic","sense_veu",-3.585,0.811,"ràpid","en_viu",0.625,0.345,0.0654,3.06371666666667,2,0,45,-2.907435,0,0.279795,0.506875
4019,"no_acustic","sense_veu",-5.523,0.855,"ràpid","en_viu",0.124,0.661,0.0419,4.26911666666667,0,0,55,-4.722165,0,0.565155,0.10602
4020,"no_acustic","sense_veu",-4.188,0.896,"ràpid","gravada",0.462,0.578,0.0885,3.528,9,0,61,-3.752448,0,0.517888,0.413952
4021,"mig_acustic","sense_veu",-3.399,0.8,"ràpid","mig",0.274,0.59,0.0379,3.70503333333333,6,1,52,-2.7192,0,0.472,0.2192
4022,"mig_acustic","sense_veu",-3.324,0.869,"ràpid","mig",0.537,0.683,0.0595,3.15226666666667,8,1,64,-2.888556,0,0.593527,0.466653
4023,"mig_acustic","sense_veu",-6.106,0.555,"ràpid","mig",0.399,0.777,0.147,4.92488333333333,11,0,80,-3.38883,1,0.431235,0.221445
4024,"mig_acustic","sense_veu",-7.338,0.559,"ràpid","mig",0.328,0.416,0.0325,5.83776666666667,1,1,28,-4.101942,0,0.232544,0.183352
4025,"no_acustic","sense_veu",-3.458,0.954,"mitjà","gravada",0.785,0.399,0.0597,3.34688333333333,9,0,1,-3.298932,0,0.380646,0.74889
4026,"mig_acustic","sense_veu",-12.871,0.567,"mitjà","gravada",0.563,0.562,0.0261,3.53176666666667,9,1,48,-7.297857,0,0.318654,0.319221
4027,"no_acustic","sense_veu",-3.946,0.856,"lent","gravada",0.292,0.533,0.0375,5.91621666666667,4,0,44,-3.377776,0,0.456248,0.249952
4028,"acustic","sense_veu",-5.885,0.704,"mitjà","mig",0.363,0.919,0.323,3.62221666666667,5,0,52,-4.14304,1,0.646976,0.255552
4029,"no_acustic","poca_veu",-9.793,0.538,"ràpid","gravada",0.355,0.649,0.0325,2.5,0,0,72,-5.268634,0,0.349162,0.19099
4030,"acustic","sense_veu",-13.1,0.427,"lent","mig",0.131,0.464,0.0371,2.87075,0,1,44,-5.5937,0,0.198128,0.055937
4031,"mig_acustic","sense_veu",-7.689,0.666,"lent","gravada",0.427,0.451,0.0777,3.56931666666667,1,1,76,-5.120874,0,0.300366,0.284382
4032,"no_acustic","sense_veu",-11.49,0.312,"ràpid","gravada",0.648,0.734,0.141,3.37221666666667,4,0,85,-3.58488,1,0.229008,0.202176
4033,"mig_acustic","sense_veu",-6.005,0.626,"lent","mig",0.83,0.74,0.0908,3.30873333333333,7,0,58,-3.75913,1,0.46324,0.51958
4034,"mig_acustic","sense_veu",-5.781,0.927,"ràpid","gravada",0.839,0.551,0.223,3.24555,6,0,0,-5.358987,0,0.510777,0.777753
4035,"mig_acustic","sense_veu",-4.802,0.84,"mitjà","gravada",0.423,0.51,0.0477,3.76533333333333,0,1,67,-4.03368,0,0.4284,0.35532
4036,"no_acustic","sense_veu",-5.88,0.772,"lent","en_viu",0.461,0.525,0.0658,2.94285,2,1,24,-4.53936,0,0.4053,0.355892
4037,"no_acustic","sense_veu",-4.055,0.725,"ràpid","gravada",0.174,0.656,0.0596,4.21376666666667,1,1,59,-2.939875,0,0.4756,0.12615
4038,"no_acustic","sense_veu",-5.991,0.768,"mitjà","en_viu",0.486,0.757,0.0394,1.82788333333333,11,1,98,-4.601088,1,0.581376,0.373248
4039,"mig_acustic","sense_veu",-5.367,0.626,"ràpid","mig",0.191,0.522,0.0523,4.27966666666667,10,0,41,-3.359742,0,0.326772,0.119566
4040,"mig_acustic","sense_veu",-8.389,0.631,"mitjà","en_viu",0.759,0.572,0.0306,3.87421666666667,1,1,75,-5.293459,0,0.360932,0.478929
4041,"acustic","sense_veu",-12.619,0.33,"ràpid","gravada",0.489,0.25,0.075,3.04443333333333,10,1,52,-4.16427,0,0.0825,0.16137
4042,"acustic","sense_veu",-9.97,0.37,"ràpid","en_viu",0.556,0.542,0.0875,3.16266666666667,2,1,19,-3.6889,0,0.20054,0.20572
4043,"mig_acustic","sense_veu",-6.545,0.823,"lent","mig",0.308,0.503,0.232,3.1692,10,0,53,-5.386535,0,0.413969,0.253484
4044,"acustic","sense_veu",-6.039,0.909,"ràpid","gravada",0.972,0.803,0.0489,2.93076666666667,11,0,45,-5.489451,1,0.729927,0.883548
4045,"acustic","poca_veu",-10.287,0.245,"mitjà","mig",0.148,0.667,0.0471,3.76771666666667,5,0,36,-2.520315,0,0.163415,0.03626
4046,"acustic","sense_veu",-10.839,0.838,"mitjà","en_viu",0.723,0.326,0.0333,2.99333333333333,9,1,31,-9.083082,0,0.273188,0.605874
4047,"no_acustic","sense_veu",-13.617,0.164,"mitjà","en_viu",0.616,0.881,0.156,4.32376666666667,4,0,41,-2.233188,1,0.144484,0.101024
4048,"mig_acustic","sense_veu",-3.424,0.849,"ràpid","gravada",0.826,0.757,0.0536,3.80343333333333,5,0,85,-2.906976,1,0.642693,0.701274
4049,"mig_acustic","sense_veu",-4.423,0.784,"ràpid","en_viu",0.832,0.815,0.0738,3.272,9,1,87,-3.467632,1,0.63896,0.652288
4050,"acustic","sense_veu",-11.328,0.861,"ràpid","en_viu",0.852,0.572,0.0365,2.95888333333333,0,1,73,-9.753408,0,0.492492,0.733572
4051,"mig_acustic","sense_veu",-3.279,0.965,"mitjà","en_viu",0.456,0.434,0.178,3.954,1,1,60,-3.164235,0,0.41881,0.44004
4052,"no_acustic","sense_veu",-5.027,0.762,"ràpid","en_viu",0.811,0.772,0.0667,3.91661666666667,4,1,44,-3.830574,1,0.588264,0.617982
4053,"acustic","sense_veu",-8.608,0.403,"lent","mig",0.294,0.555,0.0262,4.34466666666667,5,1,4,-3.469024,0,0.223665,0.118482
4054,"mig_acustic","sense_veu",-10.964,0.583,"ràpid","gravada",0.907,0.491,0.0376,3.0551,2,1,80,-6.392012,0,0.286253,0.528781
4055,"acustic","sense_veu",-13.925,0.33,"ràpid","gravada",0.438,0.32,0.0287,4.92666666666667,9,1,72,-4.59525,0,0.1056,0.14454
4056,"mig_acustic","sense_veu",-2.452,0.835,"ràpid","en_viu",0.437,0.695,0.0817,5.57088333333333,6,0,73,-2.04742,0,0.580325,0.364895
